,Data_Hora,Estacao_Ano,Feriado,Dia_Trabalho,Condicoes_Climaticas,Temperatura,Sensacao_Termica,Umidade,Velocidade_Vento,Usuarios_Casuais,Usuarios_Registrados,Total_Alugueis,Mes,Dia,Hora,Tempo_Limpo
197,2011-01-09 12:00:00,Primavera,0,0,Tempo Limpo,7.38,6.82,37,30.0026,4,79,83,Janeiro,Domingo,12,1
198,2011-01-09 13:00:00,Primavera,0,0,Tempo Limpo,8.2,8.335,34,30.0026,6,69,75,Janeiro,Domingo,13,1
199,2011-01-09 14:00:00,Primavera,0,0,Tempo Limpo,9.02,9.09,32,31.0009,8,64,72,Janeiro,Domingo,14,1
200,2011-01-09 15:00:00,Primavera,0,0,Tempo Limpo,9.02,9.85,35,23.9994,5,77,82,Janeiro,Domingo,15,1
201,2011-01-09 16:00:00,Primavera,0,0,Tempo Limpo,8.2,8.335,34,30.0026,13,79,92,Janeiro,Domingo,16,1
202,2011-01-09 17:00:00,Primavera,0,0,Tempo Limpo,7.38,7.575,37,26.0027,3,59,62,Janeiro,Domingo,17,1
203,2011-01-09 18:00:00,Primavera,0,0,Tempo Limpo,6.56,6.82,40,22.0028,4,44,48,Janeiro,Domingo,18,1
204,2011-01-09 19:00:00,Primavera,0,0,Tempo Limpo,6.56,6.82,43,22.0028,1,40,41,Janeiro,Domingo,19,1
205,2011-01-09 20:00:00,Primavera,0,0,Tempo Limpo,5.74,6.06,46,16.9979,0,38,38,Janeiro,Domingo,20,1
206,2011-01-09 21:00:00,Primavera,0,0,Tempo Limpo,5.74,5.305,46,27.9993,1,19,20,Janeiro,Domingo,21,1
207,2011-01-09 22:00:00,Primavera,0,0,Tempo Limpo,5.74,6.06,46,19.9995,5,10,15,Janeiro,Domingo,22,1
208,2011-01-09 23:00:00,Primavera,0,0,Tempo Limpo,4.92,6.82,50,12.998,0,6,6,Janeiro,Domingo,23,1
209,2011-01-10 00:00:00,Primavera,0,1,Tempo Limpo,4.92,6.06,50,19.0012,2,3,5,Janeiro,Segunda-feira,0,1
210,2011-01-10 01:00:00,Primavera,0,1,Tempo Limpo,4.92,6.06,50,19.0012,1,0,1,Janeiro,Segunda-feira,1,1
211,2011-01-10 02:00:00,Primavera,0,1,Tempo Limpo,4.92,6.06,50,15.0013,0,3,3,Janeiro,Segunda-feira,2,1
212,2011-01-10 03:00:00,Primavera,0,1,Tempo Limpo,4.92,6.06,50,15.0013,0,1,1,Janeiro,Segunda-feira,3,1
213,2011-01-10 04:00:00,Primavera,0,1,Tempo Limpo,4.1,6.06,54,8.9981,1,2,3,Janeiro,Segunda-feira,4,1
214,2011-01-10 05:00:00,Primavera,0,1,Tempo Limpo,4.1,5.305,54,16.9979,0,3,3,Janeiro,Segunda-feira,5,1
215,2011-01-10 06:00:00,Primavera,0,1,Tempo Limpo,4.92,6.06,50,19.0012,0,31,31,Janeiro,Segunda-feira,6,1
216,2011-01-10 07:00:00,Primavera,0,1,Tempo Limpo,4.92,6.06,50,15.0013,2,75,77,Janeiro,Segunda-feira,7,1
217,2011-01-10 08:00:00,Primavera,0,1,Nublado,4.92,6.06,50,19.0012,4,184,188,Janeiro,Segunda-feira,8,0
218,2011-01-10 09:00:00,Primavera,0,1,Nublado,5.74,6.06,50,16.9979,2,92,94,Janeiro,Segunda-feira,9,0
219,2011-01-10 10:00:00,Primavera,0,1,Nublado,5.74,6.06,50,19.9995,0,31,31,Janeiro,Segunda-feira,10,0
220,2011-01-10 11:00:00,Primavera,0,1,Nublado,6.56,6.82,47,19.0012,2,28,30,Janeiro,Segunda-feira,11,0
221,2011-01-10 12:00:00,Primavera,0,1,Nublado,8.2,9.09,40,19.0012,5,47,52,Janeiro,Segunda-feira,12,0
222,2011-01-10 13:00:00,Primavera,0,1,Nublado,8.2,9.09,40,19.0012,4,50,54,Janeiro,Segunda-feira,13,0
223,2011-01-10 14:00:00,Primavera,0,1,Nublado,8.2,9.85,40,15.0013,0,47,47,Janeiro,Segunda-feira,14,0
224,2011-01-10 15:00:00,Primavera,0,1,Nublado,8.2,9.85,40,15.0013,2,43,45,Janeiro,Segunda-feira,15,0
225,2011-01-10 16:00:00,Primavera,0,1,Tempo Limpo,8.2,10.605,40,8.9981,4,70,74,Janeiro,Segunda-feira,16,1
226,2011-01-10 17:00:00,Primavera,0,1,Tempo Limpo,8.2,11.365,40,7.0015,4,174,178,Janeiro,Segunda-feira,17,1
227,2011-01-10 18:00:00,Primavera,0,1,Tempo Limpo,8.2,9.85,40,15.0013,1,154,155,Janeiro,Segunda-feira,18,1
228,2011-01-10 19:00:00,Primavera,0,1,Tempo Limpo,6.56,8.335,47,11.0014,3,92,95,Janeiro,Segunda-feira,19,1
229,2011-01-10 20:00:00,Primavera,0,1,Tempo Limpo,6.56,8.335,50,11.0014,1,73,74,Janeiro,Segunda-feira,20,1
230,2011-01-10 21:00:00,Primavera,0,1,Tempo Limpo,5.74,6.82,59,12.998,1,37,38,Janeiro,Segunda-feira,21,1
231,2011-01-10 22:00:00,Primavera,0,1,Tempo Limpo,5.74,7.575,59,11.0014,2,22,24,Janeiro,Segunda-feira,22,1
232,2011-01-10 23:00:00,Primavera,0,1,Tempo Limpo,5.74,7.575,59,11.0014,0,18,18,Janeiro,Segunda-feira,23,1
233,2011-01-11 00:00:00,Primavera,0,1,Tempo Limpo,5.74,8.335,59,7.0015,2,10,12,Janeiro,Terça-feira,0,1
234,2011-01-11 01:00:00,Primavera,0,1,Tempo Limpo,5.74,7.575,59,11.0014,0,3,3,Janeiro,Terça-feira,1,1
235,2011-01-11 02:00:00,Primavera,0,1,Nublado,6.56,7.575,55,12.998,0,3,3,Janeiro,Terça-feira,2,0
236,2011-01-11 05:00:00,Primavera,0,1,Nublado,6.56,9.09,55,8.9981,0,6,6,Janeiro,Terça-feira,5,0
237,2011-01-11 06:00:00,Primavera,0,1,Nublado,6.56,9.09,55,8.9981,0,27,27,Janeiro,Terça-feira,6,0
238,2011-01-11 07:00:00,Primavera,0,1,Nublado,6.56,11.365,55,0.0,2,97,99,Janeiro,Terça-feira,7,0
239,2011-01-11 08:00:00,Primavera,0,1,Nublado,7.38,10.605,51,6.0032,3,214,217,Janeiro,Terça-feira,8,0
240,2011-01-11 09:00:00,Primavera,0,1,Nublado,7.38,9.85,51,11.0014,3,127,130,Janeiro,Terça-feira,9,0
241,2011-01-11 10:00:00,Primavera,0,1,Nublado,8.2,10.605,51,11.0014,3,51,54,Janeiro,Terça-feira,10,0
242,2011-01-11 11:00:00,Primavera,0,1,Nublado,8.2,10.605,47,8.9981,4,31,35,Janeiro,Terça-feira,11,0
243,2011-01-11 12:00:00,Primavera,0,1,Nublado,8.2,11.365,51,7.0015,2,55,57,Janeiro,Terça-feira,12,0
244,2011-01-11 13:00:00,Primavera,0,1,Nublado,8.2,11.365,59,6.0032,6,46,52,Janeiro,Terça-feira,13,0
245,2011-01-11 14:00:00,Primavera,0,1,Nublado,8.2,11.365,59,6.0032,3,60,63,Janeiro,Terça-feira,14,0
246,2011-01-11 15:00:00,Primavera,0,1,Nublado,6.56,9.85,80,6.0032,2,45,47,Janeiro,Terça-feira,15,0
247,2011-01-11 16:00:00,Primavera,0,1,Nublado,6.56,7.575,86,15.0013,4,72,76,Janeiro,Terça-feira,16,0
248,2011-01-11 17:00:00,Primavera,0,1,Nublado,6.56,7.575,86,15.0013,6,130,136,Janeiro,Terça-feira,17,0
249,2011-01-11 18:00:00,Primavera,0,1,Chuva Leve/Neve Leve ,6.56,9.09,93,7.0015,1,94,95,Janeiro,Terça-feira,18,0
250,2011-01-11 19:00:00,Primavera,0,1,Chuva Leve/Neve Leve ,6.56,11.365,93,0.0,0,51,51,Janeiro,Terça-feira,19,0
251,2011-01-11 20:00:00,Primavera,0,1,Chuva Leve/Neve Leve ,6.56,7.575,93,12.998,0,32,32,Janeiro,Terça-feira,20,0
252,2011-01-11 21:00:00,Primavera,0,1,Chuva Leve/Neve Leve ,6.56,9.85,86,6.0032,0,20,20,Janeiro,Terça-feira,21,0
253,2011-01-11 22:00:00,Primavera,0,1,Chuva Leve/Neve Leve ,6.56,9.09,93,7.0015,1,28,29,Janeiro,Terça-feira,22,0
254,2011-01-11 23:00:00,Primavera,0,1,Chuva Leve/Neve Leve ,6.56,9.85,93,6.0032,1,18,19,Janeiro,Terça-feira,23,0
255,2011-01-12 00:00:00,Primavera,0,1,Nublado,6.56,9.85,86,6.0032,0,7,7,Janeiro,Quarta-feira,0,0
256,2011-01-12 01:00:00,Primavera,0,1,Nublado,6.56,9.09,86,7.0015,0,6,6,Janeiro,Quarta-feira,1,0
257,2011-01-12 02:00:00,Primavera,0,1,Tempo Limpo,5.74,7.575,86,8.9981,0,1,1,Janeiro,Quarta-feira,2,1
258,2011-01-12 05:00:00,Primavera,0,1,Tempo Limpo,5.74,7.575,86,11.0014,0,5,5,Janeiro,Quarta-feira,5,1
259,2011-01-12 06:00:00,Primavera,0,1,Tempo Limpo,4.92,7.575,93,8.9981,0,16,16,Janeiro,Quarta-feira,6,1
260,2011-01-12 07:00:00,Primavera,0,1,Tempo Limpo,5.74,7.575,69,8.9981,0,54,54,Janeiro,Quarta-feira,7,1
261,2011-01-12 08:00:00,Primavera,0,1,Tempo Limpo,6.56,8.335,59,11.0014,3,125,128,Janeiro,Quarta-feira,8,1
262,2011-01-12 09:00:00,Primavera,0,1,Tempo Limpo,6.56,6.82,59,22.0028,3,78,81,Janeiro,Quarta-feira,9,1
263,2011-01-12 10:00:00,Primavera,0,1,Tempo Limpo,7.38,9.09,55,15.0013,0,39,39,Janeiro,Quarta-feira,10,1
264,2011-01-12 11:00:00,Primavera,0,1,Tempo Limpo,8.2,9.09,51,26.0027,3,32,35,Janeiro,Quarta-feira,11,1
265,2011-01-12 12:00:00,Primavera,0,1,Tempo Limpo,8.2,7.575,47,39.0007,3,52,55,Janeiro,Quarta-feira,12,1
266,2011-01-12 13:00:00,Primavera,0,1,Tempo Limpo,9.02,9.85,44,23.9994,0,49,49,Janeiro,Quarta-feira,13,1
267,2011-01-12 14:00:00,Primavera,0,1,Tempo Limpo,8.2,9.09,47,22.0028,0,44,44,Janeiro,Quarta-feira,14,1
268,2011-01-12 15:00:00,Primavera,0,1,Tempo Limpo,8.2,8.335,47,27.9993,1,48,49,Janeiro,Quarta-feira,15,1
269,2011-01-12 16:00:00,Primavera,0,1,Tempo Limpo,9.02,9.85,44,22.0028,5,63,68,Janeiro,Quarta-feira,16,1
270,2011-01-12 17:00:00,Primavera,0,1,Tempo Limpo,8.2,9.09,47,23.9994,0,139,139,Janeiro,Quarta-feira,17,1
271,2011-01-12 18:00:00,Primavera,0,1,Tempo Limpo,8.2,7.575,47,35.0008,2,135,137,Janeiro,Quarta-feira,18,1
272,2011-01-12 19:00:00,Primavera,0,1,Tempo Limpo,7.38,7.575,47,27.9993,1,82,83,Janeiro,Quarta-feira,19,1
273,2011-01-12 20:00:00,Primavera,0,1,Tempo Limpo,6.56,6.82,50,22.0028,2,54,56,Janeiro,Quarta-feira,20,1
274,2011-01-12 21:00:00,Primavera,0,1,Tempo Limpo,6.56,6.82,55,22.0028,0,57,57,Janeiro,Quarta-feira,21,1
275,2011-01-12 22:00:00,Primavera,0,1,Tempo Limpo,6.56,6.06,55,30.0026,1,32,33,Janeiro,Quarta-feira,22,1
276,2011-01-12 23:00:00,Primavera,0,1,Tempo Limpo,5.74,5.305,59,27.9993,1,19,20,Janeiro,Quarta-feira,23,1
277,2011-01-13 00:00:00,Primavera,0,1,Tempo Limpo,5.74,6.06,59,19.0012,1,6,7,Janeiro,Quinta-feira,0,1
278,2011-01-13 01:00:00,Primavera,0,1,Tempo Limpo,5.74,6.06,50,19.0012,0,2,2,Janeiro,Quinta-feira,1,1
279,2011-01-13 02:00:00,Primavera,0,1,Tempo Limpo,5.74,6.06,50,23.9994,0,2,2,Janeiro,Quinta-feira,2,1
280,2011-01-13 03:00:00,Primavera,0,1,Tempo Limpo,5.74,6.06,50,22.0028,0,3,3,Janeiro,Quinta-feira,3,1
281,2011-01-13 04:00:00,Primavera,0,1,Tempo Limpo,5.74,6.06,50,16.9979,0,4,4,Janeiro,Quinta-feira,4,1
282,2011-01-13 05:00:00,Primavera,0,1,Tempo Limpo,5.74,6.06,50,19.9995,0,3,3,Janeiro,Quinta-feira,5,1
283,2011-01-13 06:00:00,Primavera,0,1,Tempo Limpo,4.92,7.575,54,8.9981,0,28,28,Janeiro,Quinta-feira,6,1
284,2011-01-13 07:00:00,Primavera,0,1,Tempo Limpo,4.92,7.575,54,8.9981,0,72,72,Janeiro,Quinta-feira,7,1
285,2011-01-13 08:00:00,Primavera,0,1,Tempo Limpo,5.74,6.82,50,12.998,5,197,202,Janeiro,Quinta-feira,8,1
286,2011-01-13 09:00:00,Primavera,0,1,Tempo Limpo,5.74,6.06,50,22.0028,2,137,139,Janeiro,Quinta-feira,9,1
287,2011-01-13 10:00:00,Primavera,0,1,Nublado,6.56,6.82,50,23.9994,2,36,38,Janeiro,Quinta-feira,10,0
288,2011-01-13 11:00:00,Primavera,0,1,Nublado,8.2,8.335,44,30.0026,4,33,37,Janeiro,Quinta-feira,11,0
289,2011-01-13 12:00:00,Primavera,0,1,Tempo Limpo,8.2,8.335,44,27.9993,3,49,52,Janeiro,Quinta-feira,12,1
290,2011-01-13 13:00:00,Primavera,0,1,Tempo Limpo,9.02,9.85,41,30.0026,2,81,83,Janeiro,Quinta-feira,13,1
291,2011-01-13 14:00:00,Primavera,0,1,Tempo Limpo,9.02,9.85,41,26.0027,3,39,42,Janeiro,Quinta-feira,14,1
292,2011-01-13 15:00:00,Primavera,0,1,Tempo Limpo,9.84,10.605,38,19.9995,5,55,60,Janeiro,Quinta-feira,15,1
293,2011-01-13 16:00:00,Primavera,0,1,Tempo Limpo,9.84,10.605,38,23.9994,2,76,78,Janeiro,Quinta-feira,16,1
294,2011-01-13 17:00:00,Primavera,0,1,Tempo Limpo,8.2,9.09,40,19.0012,4,158,162,Janeiro,Quinta-feira,17,1
295,2011-01-13 18:00:00,Primavera,0,1,Tempo Limpo,8.2,9.09,40,22.0028,3,141,144,Janeiro,Quinta-feira,18,1
296,2011-01-13 19:00:00,Primavera,0,1,Tempo Limpo,6.56,7.575,47,16.9979,1,98,99,Janeiro,Quinta-feira,19,1
297,2011-01-13 20:00:00,Primavera,0,1,Tempo Limpo,6.56,7.575,47,15.0013,0,64,64,Janeiro,Quinta-feira,20,1
298,2011-01-13 21:00:00,Primavera,0,1,Tempo Limpo,5.74,6.06,46,19.9995,0,40,40,Janeiro,Quinta-feira,21,1
299,2011-01-13 22:00:00,Primavera,0,1,Tempo Limpo,5.74,6.06,46,22.0028,0,30,30,Janeiro,Quinta-feira,22,1
300,2011-01-13 23:00:00,Primavera,0,1,Tempo Limpo,4.92,6.82,50,12.998,1,14,15,Janeiro,Quinta-feira,23,1
301,2011-01-14 00:00:00,Primavera,0,1,Tempo Limpo,4.92,6.82,50,12.998,0,14,14,Janeiro,Sexta-feira,0,1
302,2011-01-14 01:00:00,Primavera,0,1,Tempo Limpo,4.1,6.06,54,11.0014,0,5,5,Janeiro,Sexta-feira,1,1
303,2011-01-14 02:00:00,Primavera,0,1,Tempo Limpo,4.1,6.06,54,8.9981,0,1,1,Janeiro,Sexta-feira,2,1
304,2011-01-14 03:00:00,Primavera,0,1,Tempo Limpo,4.1,6.82,54,7.0015,0,1,1,Janeiro,Sexta-feira,3,1
305,2011-01-14 05:00:00,Primavera,0,1,Tempo Limpo,4.1,6.82,54,6.0032,0,8,8,Janeiro,Sexta-feira,5,1
306,2011-01-14 06:00:00,Primavera,0,1,Tempo Limpo,4.1,9.09,54,0.0,0,17,17,Janeiro,Sexta-feira,6,1
307,2011-01-14 07:00:00,Primavera,0,1,Tempo Limpo,4.1,6.06,74,11.0014,0,70,70,Janeiro,Sexta-feira,7,1
308,2011-01-14 08:00:00,Primavera,0,1,Tempo Limpo,4.92,8.335,68,0.0,2,156,158,Janeiro,Sexta-feira,8,1
309,2011-01-14 09:00:00,Primavera,0,1,Tempo Limpo,5.74,7.575,69,8.9981,0,117,117,Janeiro,Sexta-feira,9,1
310,2011-01-14 10:00:00,Primavera,0,1,Tempo Limpo,7.38,9.09,55,12.998,4,40,44,Janeiro,Sexta-feira,10,1
311,2011-01-14 11:00:00,Primavera,0,1,Tempo Limpo,7.38,8.335,51,19.0012,6,47,53,Janeiro,Sexta-feira,11,1
312,2011-01-14 12:00:00,Primavera,0,1,Tempo Limpo,8.2,9.85,44,16.9979,2,59,61,Janeiro,Sexta-feira,12,1
313,2011-01-14 13:00:00,Primavera,0,1,Tempo Limpo,9.02,9.85,37,26.0027,4,73,77,Janeiro,Sexta-feira,13,1
314,2011-01-14 14:00:00,Primavera,0,1,Tempo Limpo,9.02,10.605,41,19.0012,5,59,64,Janeiro,Sexta-feira,14,1
315,2011-01-14 15:00:00,Primavera,0,1,Tempo Limpo,9.84,12.12,38,11.0014,9,59,68,Janeiro,Sexta-feira,15,1
316,2011-01-14 16:00:00,Primavera,0,1,Tempo Limpo,9.02,12.12,41,7.0015,3,87,90,Janeiro,Sexta-feira,16,1
317,2011-01-14 17:00:00,Primavera,0,1,Tempo Limpo,9.02,11.365,41,11.0014,4,155,159,Janeiro,Sexta-feira,17,1
318,2011-01-14 18:00:00,Primavera,0,1,Tempo Limpo,8.2,12.88,47,0.0,5,134,139,Janeiro,Sexta-feira,18,1
319,2011-01-14 19:00:00,Primavera,0,1,Tempo Limpo,6.56,9.85,59,6.0032,3,89,92,Janeiro,Sexta-feira,19,1
320,2011-01-14 20:00:00,Primavera,0,1,Tempo Limpo,7.38,12.12,59,0.0,0,68,68,Janeiro,Sexta-feira,20,1
321,2011-01-14 21:00:00,Primavera,0,1,Tempo Limpo,6.56,11.365,69,0.0,4,48,52,Janeiro,Sexta-feira,21,1
322,2011-01-14 22:00:00,Primavera,0,1,Nublado,6.56,11.365,69,0.0,2,34,36,Janeiro,Sexta-feira,22,0
323,2011-01-14 23:00:00,Primavera,0,1,Nublado,7.38,12.12,55,0.0,1,26,27,Janeiro,Sexta-feira,23,0
324,2011-01-15 00:00:00,Primavera,0,0,Tempo Limpo,7.38,12.12,55,0.0,3,25,28,Janeiro,Sábado,0,1
325,2011-01-15 01:00:00,Primavera,0,0,Nublado,6.56,9.85,59,6.0032,2,18,20,Janeiro,Sábado,1,0
326,2011-01-15 02:00:00,Primavera,0,0,Nublado,6.56,9.85,59,6.0032,0,12,12,Janeiro,Sábado,2,0
327,2011-01-15 03:00:00,Primavera,0,0,Nublado,6.56,11.365,59,0.0,1,7,8,Janeiro,Sábado,3,0
328,2011-01-15 04:00:00,Primavera,0,0,Nublado,6.56,11.365,59,0.0,0,5,5,Janeiro,Sábado,4,0
329,2011-01-15 05:00:00,Primavera,0,0,Tempo Limpo,6.56,11.365,59,0.0,0,1,1,Janeiro,Sábado,5,1
330,2011-01-15 06:00:00,Primavera,0,0,Tempo Limpo,5.74,8.335,63,7.0015,1,2,3,Janeiro,Sábado,6,1
331,2011-01-15 07:00:00,Primavera,0,0,Tempo Limpo,5.74,10.605,63,0.0,1,9,10,Janeiro,Sábado,7,1
332,2011-01-15 08:00:00,Primavera,0,0,Tempo Limpo,5.74,7.575,63,8.9981,1,22,23,Janeiro,Sábado,8,1
333,2011-01-15 09:00:00,Primavera,0,0,Tempo Limpo,6.56,9.09,64,8.9981,2,31,33,Janeiro,Sábado,9,1
334,2011-01-15 10:00:00,Primavera,0,0,Tempo Limpo,7.38,9.85,59,11.0014,2,57,59,Janeiro,Sábado,10,1
335,2011-01-15 11:00:00,Primavera,0,0,Tempo Limpo,8.2,9.85,55,15.0013,18,54,72,Janeiro,Sábado,11,1
336,2011-01-15 12:00:00,Primavera,0,0,Tempo Limpo,9.84,11.365,48,15.0013,15,74,89,Janeiro,Sábado,12,1
337,2011-01-15 13:00:00,Primavera,0,0,Tempo Limpo,11.48,12.88,38,19.9995,21,80,101,Janeiro,Sábado,13,1
338,2011-01-15 14:00:00,Primavera,0,0,Tempo Limpo,12.3,14.395,39,19.0012,26,92,118,Janeiro,Sábado,14,1
339,2011-01-15 15:00:00,Primavera,0,0,Nublado,13.12,15.91,36,12.998,21,108,129,Janeiro,Sábado,15,0
340,2011-01-15 16:00:00,Primavera,0,0,Nublado,13.94,16.665,34,12.998,33,95,128,Janeiro,Sábado,16,0
341,2011-01-15 17:00:00,Primavera,0,0,Nublado,13.12,15.15,36,19.0012,29,54,83,Janeiro,Sábado,17,0
342,2011-01-15 18:00:00,Primavera,0,0,Nublado,12.3,14.395,45,16.9979,15,69,84,Janeiro,Sábado,18,0
343,2011-01-15 19:00:00,Primavera,0,0,Nublado,13.12,15.15,39,16.9979,14,60,74,Janeiro,Sábado,19,0
344,2011-01-15 20:00:00,Primavera,0,0,Nublado,13.12,15.15,39,16.9979,6,35,41,Janeiro,Sábado,20,0
345,2011-01-15 21:00:00,Primavera,0,0,Nublado,13.12,15.15,39,15.0013,6,51,57,Janeiro,Sábado,21,0
346,2011-01-15 22:00:00,Primavera,0,0,Nublado,12.3,15.91,42,7.0015,0,26,26,Janeiro,Sábado,22,0
347,2011-01-15 23:00:00,Primavera,0,0,Tempo Limpo,12.3,14.395,45,19.0012,5,39,44,Janeiro,Sábado,23,1
348,2011-01-16 00:00:00,Primavera,0,0,Tempo Limpo,10.66,15.15,56,0.0,6,33,39,Janeiro,Domingo,0,1
349,2011-01-16 01:00:00,Primavera,0,0,Tempo Limpo,10.66,13.635,56,8.9981,4,19,23,Janeiro,Domingo,1,1
350,2011-01-16 02:00:00,Primavera,0,0,Tempo Limpo,10.66,14.395,56,6.0032,3,13,16,Janeiro,Domingo,2,1
351,2011-01-16 03:00:00,Primavera,0,0,Tempo Limpo,9.02,13.635,69,0.0,9,6,15,Janeiro,Domingo,3,1
352,2011-01-16 04:00:00,Primavera,0,0,Tempo Limpo,10.66,12.88,56,11.0014,0,1,1,Janeiro,Domingo,4,1
353,2011-01-16 05:00:00,Primavera,0,0,Nublado,10.66,12.88,56,11.0014,1,1,2,Janeiro,Domingo,5,0
354,2011-01-16 06:00:00,Primavera,0,0,Nublado,10.66,12.88,56,11.0014,0,1,1,Janeiro,Domingo,6,0
355,2011-01-16 07:00:00,Primavera,0,0,Nublado,9.84,10.605,56,19.9995,0,3,3,Janeiro,Domingo,7,0
356,2011-01-16 08:00:00,Primavera,0,0,Tempo Limpo,9.02,10.605,55,19.0012,0,18,18,Janeiro,Domingo,8,1
357,2011-01-16 09:00:00,Primavera,0,0,Tempo Limpo,9.02,10.605,51,16.9979,3,29,32,Janeiro,Domingo,9,1
358,2011-01-16 10:00:00,Primavera,0,0,Tempo Limpo,9.02,10.605,51,19.0012,8,71,79,Janeiro,Domingo,10,1
359,2011-01-16 11:00:00,Primavera,0,0,Tempo Limpo,9.84,11.365,44,16.9979,23,70,93,Janeiro,Domingo,11,1
360,2011-01-16 12:00:00,Primavera,0,0,Tempo Limpo,9.84,10.605,41,19.0012,29,75,104,Janeiro,Domingo,12,1
361,2011-01-16 13:00:00,Primavera,0,0,Tempo Limpo,10.66,11.365,35,19.9995,23,95,118,Janeiro,Domingo,13,1
362,2011-01-16 14:00:00,Primavera,0,0,Tempo Limpo,11.48,13.635,36,16.9979,22,69,91,Janeiro,Domingo,14,1
363,2011-01-16 15:00:00,Primavera,0,0,Tempo Limpo,10.66,12.12,38,16.9979,35,78,113,Janeiro,Domingo,15,1
364,2011-01-16 16:00:00,Primavera,0,0,Tempo Limpo,9.84,11.365,38,15.0013,22,77,99,Janeiro,Domingo,16,1
365,2011-01-16 17:00:00,Primavera,0,0,Tempo Limpo,9.02,10.605,37,16.9979,23,82,105,Janeiro,Domingo,17,1
366,2011-01-16 18:00:00,Primavera,0,0,Tempo Limpo,8.2,10.605,40,11.0014,11,56,67,Janeiro,Domingo,18,1
367,2011-01-16 19:00:00,Primavera,0,0,Tempo Limpo,7.38,9.85,47,8.9981,14,47,61,Janeiro,Domingo,19,1
368,2011-01-16 20:00:00,Primavera,0,0,Tempo Limpo,7.38,9.85,47,11.0014,7,50,57,Janeiro,Domingo,20,1
369,2011-01-16 21:00:00,Primavera,0,0,Tempo Limpo,7.38,9.85,51,11.0014,6,22,28,Janeiro,Domingo,21,1
370,2011-01-16 22:00:00,Primavera,0,0,Nublado,8.2,10.605,49,8.9981,2,19,21,Janeiro,Domingo,22,0
371,2011-01-16 23:00:00,Primavera,0,0,Nublado,8.2,11.365,40,7.0015,0,18,18,Janeiro,Domingo,23,0
372,2011-01-17 00:00:00,Primavera,1,0,Nublado,8.2,9.85,47,15.0013,1,16,17,Janeiro,Segunda-feira,0,0
373,2011-01-17 01:00:00,Primavera,1,0,Nublado,8.2,9.85,44,12.998,1,15,16,Janeiro,Segunda-feira,1,0
374,2011-01-17 02:00:00,Primavera,1,0,Nublado,7.38,8.335,43,16.9979,0,8,8,Janeiro,Segunda-feira,2,0
375,2011-01-17 03:00:00,Primavera,1,0,Nublado,7.38,9.09,43,12.998,0,2,2,Janeiro,Segunda-feira,3,0
376,2011-01-17 04:00:00,Primavera,1,0,Nublado,7.38,9.85,43,8.9981,1,2,3,Janeiro,Segunda-feira,4,0
377,2011-01-17 05:00:00,Primavera,1,0,Nublado,7.38,9.85,43,11.0014,0,1,1,Janeiro,Segunda-feira,5,0
378,2011-01-17 06:00:00,Primavera,1,0,Nublado,7.38,9.09,43,12.998,0,5,5,Janeiro,Segunda-feira,6,0
379,2011-01-17 07:00:00,Primavera,1,0,Nublado,6.56,9.09,50,8.9981,4,9,13,Janeiro,Segunda-feira,7,0
380,2011-01-17 08:00:00,Primavera,1,0,Nublado,6.56,7.575,47,15.0013,3,30,33,Janeiro,Segunda-feira,8,0
381,2011-01-17 09:00:00,Primavera,1,0,Nublado,6.56,7.575,47,15.0013,8,39,47,Janeiro,Segunda-feira,9,0
382,2011-01-17 10:00:00,Primavera,1,0,Nublado,6.56,7.575,50,16.9979,7,50,57,Janeiro,Segunda-feira,10,0
383,2011-01-17 11:00:00,Primavera,1,0,Nublado,6.56,7.575,55,12.998,9,55,64,Janeiro,Segunda-feira,11,0
384,2011-01-17 12:00:00,Primavera,1,0,Nublado,7.38,9.85,47,8.9981,10,70,80,Janeiro,Segunda-feira,12,0
385,2011-01-17 13:00:00,Primavera,1,0,Nublado,7.38,9.85,47,8.9981,13,80,93,Janeiro,Segunda-feira,13,0
386,2011-01-17 14:00:00,Primavera,1,0,Nublado,7.38,10.605,43,7.0015,12,74,86,Janeiro,Segunda-feira,14,0
387,2011-01-17 15:00:00,Primavera,1,0,Nublado,8.2,10.605,47,11.0014,21,72,93,Janeiro,Segunda-feira,15,0
388,2011-01-17 16:00:00,Primavera,1,0,Nublado,8.2,10.605,47,11.0014,6,76,82,Janeiro,Segunda-feira,16,0
389,2011-01-17 17:00:00,Primavera,1,0,Tempo Limpo,8.2,9.85,51,12.998,4,67,71,Janeiro,Segunda-feira,17,1
390,2011-01-17 18:00:00,Primavera,1,0,Nublado,7.38,8.335,55,16.9979,7,85,92,Janeiro,Segunda-feira,18,0
391,2011-01-17 19:00:00,Primavera,1,0,Chuva Leve/Neve Leve ,7.38,9.09,59,12.998,2,58,60,Janeiro,Segunda-feira,19,0
392,2011-01-17 20:00:00,Primavera,1,0,Chuva Leve/Neve Leve ,6.56,7.575,80,12.998,4,29,33,Janeiro,Segunda-feira,20,0
393,2011-01-17 21:00:00,Primavera,1,0,Chuva Leve/Neve Leve ,6.56,7.575,80,12.998,3,24,27,Janeiro,Segunda-feira,21,0
394,2011-01-17 22:00:00,Primavera,1,0,Chuva Leve/Neve Leve ,5.74,6.06,93,16.9979,0,13,13,Janeiro,Segunda-feira,22,0
